Event_Type,Keys_Migrated,Key_Size,Migration_Time
Hint,1,10240,3.4089088439941406
Hint,1,10240,3.020763397216797
Hint,1,10240,1.4507770538330078
Hint,1,10240,1.3098716735839844
Hint,1,10240,1.306772232055664
Hint,1,10240,1.2989044189453125
Hint,1,10240,1.2710094451904297
Hint,1,10240,1.0995864868164062
Hint,1,10240,23.52619171142578
Hint,1,10240,1.0013580322265625
Hint,1,10240,1.0187625885009766
Hint,1,10240,2.3546218872070312
Hint,1,10240,1.3813972473144531
Handover,0,10240,0.03790855407714844
Hint,1,10240,3.6728382110595703
Hint,1,10240,1.5709400177001953
Hint,1,10240,1.5645027160644531
Hint,1,10240,1.4417171478271484
Hint,1,10240,1.3616085052490234
Hint,1,10240,1.2590885162353516
Hint,1,10240,1.4393329620361328
Hint,1,10240,1.2967586517333984
Hint,1,10240,22.236108779907227
Hint,1,10240,1.2807846069335938
Hint,1,10240,1.1458396911621094
Hint,1,10240,1.6787052154541016
Hint,1,10240,1.4224052429199219
Handover,0,10240,0.04124641418457031
Hint,1,10240,3.2362937927246094
Hint,1,10240,1.356363296508789
Hint,1,10240,1.4293193817138672
Hint,1,10240,1.4374256134033203
Hint,1,10240,1.4445781707763672
Hint,1,10240,1.4100074768066406
Hint,1,10240,1.4522075653076172
Hint,1,10240,1.260995864868164
Hint,1,10240,23.019790649414062
Hint,1,10240,1.1327266693115234
Hint,1,10240,1.2640953063964844
Hint,1,10240,1.953125
Hint,1,10240,1.2726783752441406
Handover,0,10240,0.05030632019042969
Hint,1,10240,3.3876895904541016
Hint,1,10240,1.3294219970703125
Hint,1,10240,1.543283462524414
Hint,1,10240,1.3606548309326172
Hint,1,10240,1.1882781982421875
Hint,1,10240,1.1649131774902344
Hint,1,10240,1.1768341064453125
Hint,1,10240,1.27410888671875
Hint,1,10240,22.129058837890625
Hint,1,10240,1.1401176452636719
Hint,1,10240,1.0983943939208984
Hint,1,10240,1.4758110046386719
Hint,1,10240,1.5349388122558594
Handover,0,10240,0.05125999450683594
Hint,1,10240,6.007671356201172
Hint,1,10240,1.4584064483642578
Hint,1,10240,1.4493465423583984
Hint,1,10240,1.3937950134277344
Hint,1,10240,1.2929439544677734
Hint,1,10240,2.929210662841797
Hint,1,10240,1.2488365173339844
Hint,1,10240,1.0750293731689453
Hint,1,10240,22.584915161132812
Hint,1,10240,0.9999275207519531
Hint,1,10240,1.0035037994384766
Hint,1,10240,2.1331310272216797
Hint,1,10240,1.392364501953125
Handover,0,10240,0.05173683166503906
