Event_Type,Keys_Migrated,Key_Size,Migration_Time
hint,5,10240,3.8018226623535156
hint,5,10240,2.2292137145996094
hint,5,10240,2.2704601287841797
hint,5,10240,2.268552780151367
hint,5,10240,3.473043441772461
hint,5,10240,1.1172294616699219
hint,5,10240,1.0607242584228516
hint,5,10240,1.1322498321533203
hint,5,10240,1.096963882446289
hint,5,10240,1.7902851104736328
hint,5,10240,2.8715133666992188
hint,5,10240,2.75421142578125
hint,5,10240,3.2138824462890625
hint,5,10240,2.9370784759521484
hint,5,10240,2.9020309448242188
hint,5,10240,2.8519630432128906
hint,5,10240,2.9463768005371094
hint,5,10240,2.775430679321289
hint,5,10240,2.8133392333984375
hint,5,10240,2.7523040771484375
hint,5,10240,2.6657581329345703
hint,5,10240,2.8264522552490234
hint,5,10240,2.7132034301757812
hint,5,10240,2.6814937591552734
hint,5,10240,2.5272369384765625
hint,5,10240,2.8345584869384766
hint,5,10240,2.7391910552978516
hint,5,10240,2.723217010498047
hint,5,10240,5.341291427612305
hint,5,10240,2.965688705444336
hint,5,10240,3.069162368774414
hint,5,10240,3.090381622314453
hint,5,10240,2.6226043701171875
hint,5,10240,2.6590824127197266
hint,5,10240,2.5424957275390625
hint,5,10240,2.7751922607421875
hint,5,10240,2.7687549591064453
hint,5,10240,2.895832061767578
hint,5,10240,2.785921096801758
hint,5,10240,3.058195114135742
hint,5,10240,2.730131149291992
hint,5,10240,4.251003265380859
hint,5,10240,2.8955936431884766
hint,5,10240,2.8581619262695312
hint,5,10240,2.8586387634277344
hint,5,10240,3.1168460845947266
hint,5,10240,3.1709671020507812
hint,5,10240,2.9723644256591797
hint,5,10240,2.979755401611328
hint,5,10240,2.7360916137695312
hint,5,10240,2.7289390563964844
hint,5,10240,2.628803253173828
hint,5,10240,2.5413036346435547
hint,5,10240,2.847433090209961
hint,5,10240,2.7892589569091797
hint,5,10240,2.7430057525634766
hint,5,10240,2.7303695678710938
hint,5,10240,2.7132034301757812
hint,5,10240,2.6705265045166016
hint,5,10240,2.6314258575439453
hint,5,10240,2.8657913208007812
hint,5,10240,3.033161163330078
hint,5,10240,5.446910858154297
hint,5,10240,2.943277359008789
hint,5,10240,3.5834312438964844
hint,5,10240,3.3998489379882812
hint,5,10240,3.3249855041503906
hint,5,10240,3.025531768798828
hint,5,10240,3.0062198638916016
hint,5,10240,2.791166305541992
hint,5,10240,2.736330032348633
hint,5,10240,2.753019332885742
hint,5,10240,2.936840057373047
hint,5,10240,2.7129650115966797
hint,5,10240,5.691766738891602
hint,5,10240,4.616975784301758
hint,5,10240,3.85284423828125
hint,5,10240,2.6962757110595703
hint,5,10240,2.7840137481689453
hint,5,10240,3.008127212524414
hint,5,10240,2.847909927368164
hint,5,10240,2.6247501373291016
hint,5,10240,2.629518508911133
hint,5,10240,2.6617050170898438
hint,5,10240,2.719402313232422
hint,5,10240,2.729654312133789
hint,5,10240,2.7990341186523438
hint,5,10240,2.86865234375
hint,5,10240,2.834320068359375
hint,5,10240,2.7289390563964844
hint,5,10240,2.7387142181396484
hint,5,10240,2.7849674224853516
hint,5,10240,2.763509750366211
hint,5,10240,2.7289390563964844
hint,5,10240,2.8007030487060547
hint,5,10240,5.506992340087891
hint,5,10240,2.8455257415771484
hint,5,10240,3.445863723754883
hint,5,10240,3.2966136932373047
hint,5,10240,2.8171539306640625
hint,5,10240,2.619028091430664
hint,5,10240,2.630949020385742
hint,5,10240,2.7260780334472656
hint,5,10240,2.6769638061523438
hint,5,10240,2.49481201171875
hint,5,10240,2.908945083618164
hint,5,10240,2.718687057495117
hint,5,10240,2.8312206268310547
hint,5,10240,4.157781600952148
hint,5,10240,2.907276153564453
hint,5,10240,2.7837753295898438
hint,5,10240,2.7060508728027344
hint,5,10240,2.8543472290039062
hint,5,10240,2.9075145721435547
hint,5,10240,2.752542495727539
hint,5,10240,3.006458282470703
hint,5,10240,2.8581619262695312
hint,5,10240,2.6466846466064453
hint,5,10240,2.7441978454589844
hint,5,10240,2.7768611907958984
hint,5,10240,3.0128955841064453
hint,5,10240,2.774477005004883
hint,5,10240,2.9349327087402344
hint,5,10240,2.9082298278808594
hint,5,10240,2.7434825897216797
hint,5,10240,2.788543701171875
hint,5,10240,2.9137134552001953
hint,5,10240,2.6831626892089844
hint,5,10240,3.7543773651123047
hint,5,10240,6.526708602905273
hint,5,10240,3.5779476165771484
hint,5,10240,2.988576889038086
hint,5,10240,2.867460250854492
hint,5,10240,4.294633865356445
hint,5,10240,4.353523254394531
hint,5,10240,4.680633544921875
hint,5,10240,3.579378128051758
hint,5,10240,4.302978515625
hint,5,10240,4.795312881469727
hint,5,10240,3.3457279205322266
hint,5,10240,3.2575130462646484
hint,5,10240,3.2515525817871094
hint,5,10240,3.9174556732177734
hint,5,10240,4.885435104370117
hint,5,10240,4.985570907592773
hint,5,10240,4.751920700073242
hint,5,10240,4.691123962402344
hint,5,10240,3.8411617279052734
hint,5,10240,2.840757369995117
hint,5,10240,2.6276111602783203
hint,5,10240,2.773761749267578
hint,5,10240,3.554105758666992
hint,5,10240,3.809213638305664
hint,5,10240,2.7196407318115234
hint,5,10240,2.3012161254882812
hint,5,10240,2.4132728576660156
hint,5,10240,5.3195953369140625
hint,5,10240,2.995729446411133
hint,5,10240,2.8526782989501953
hint,5,10240,2.707958221435547
hint,5,10240,2.841472625732422
hint,5,10240,2.594470977783203
hint,5,10240,2.5653839111328125
hint,5,10240,2.847909927368164
hint,5,10240,2.6197433471679688
hint,5,10240,2.5360584259033203
hint,5,10240,2.694845199584961
hint,5,10240,2.7670860290527344
hint,5,10240,4.285097122192383
hint,5,10240,2.3784637451171875
hint,5,10240,2.5243759155273438
hint,5,10240,2.5136470794677734
hint,5,10240,2.499103546142578
hint,5,10240,3.0472278594970703
hint,5,10240,2.8548240661621094
hint,5,10240,3.0319690704345703
hint,5,10240,2.711057662963867
hint,5,10240,2.748250961303711
hint,5,10240,2.790212631225586
hint,5,10240,3.5026073455810547
hint,5,10240,3.537416458129883
hint,5,10240,3.0968189239501953
