Event_Type,Counter,Response_Time
Normal,1,38.56921195983887
Normal,2,36.06605529785156
Normal,3,37.77670860290527
Normal,4,35.32147407531738
Normal,5,41.13268852233887
Normal,6,38.983821868896484
Normal,7,37.68110275268555
Normal,8,40.35592079162598
Normal,9,35.768747329711914
Normal,10,37.79125213623047
Normal,11,35.94851493835449
Normal,12,38.05279731750488
Normal,13,35.875558853149414
Normal,14,36.12208366394043
Normal,15,36.092519760131836
Normal,16,36.889076232910156
Normal,17,38.445472717285156
Normal,18,35.965919494628906
Normal,19,37.583351135253906
Normal,20,36.02910041809082
Normal,21,36.66806221008301
Normal,22,35.57467460632324
Normal,23,35.84003448486328
Normal,24,35.47358512878418
Normal,25,35.9647274017334
Normal,26,37.53829002380371
Normal,27,34.85465049743652
Normal,28,37.1708869934082
Normal,29,42.5105094909668
Normal,30,34.970760345458984
Normal,31,35.810232162475586
Normal,32,35.096168518066406
Normal,33,39.94488716125488
Normal,34,35.982370376586914
Normal,35,40.44604301452637
Normal,36,35.7823371887207
Normal,37,36.4985466003418
Normal,38,35.38107872009277
Normal,39,35.19916534423828
Normal,40,35.787105560302734
Normal,41,34.956932067871094
Normal,42,37.61005401611328
Normal,43,34.79504585266113
Normal,44,37.212371826171875
Normal,45,35.478830337524414
Normal,46,37.52565383911133
Normal,47,35.478830337524414
Normal,48,37.75954246520996
Normal,49,35.991668701171875
Normal,50,37.23502159118652
Normal,51,40.174245834350586
Normal,52,35.28618812561035
Normal,53,36.8499755859375
Normal,54,35.80427169799805
Normal,55,36.38005256652832
Normal,56,37.59908676147461
Normal,57,36.19742393493652
Normal,58,35.65025329589844
Normal,59,38.36178779602051
Normal,60,37.39619255065918
Normal,61,35.33673286437988
Normal,62,38.25044631958008
Normal,63,38.49291801452637
Normal,64,39.82710838317871
Normal,65,37.482500076293945
Normal,66,37.66465187072754
Normal,67,37.70875930786133
Normal,68,35.605430603027344
Normal,69,38.54227066040039
Normal,70,37.11271286010742
Normal,71,36.67330741882324
Normal,72,35.97593307495117
Normal,73,35.058021545410156
Normal,74,35.51816940307617
Normal,75,39.02626037597656
Normal,76,39.33215141296387
Normal,77,35.89940071105957
Normal,78,39.40773010253906
Normal,79,37.37163543701172
Normal,80,40.03310203552246
