Event_Type,Keys_Migrated,Key_Size,Migration_Time
Hint,5,10240,3.94439697265625
Hint,5,10240,6.51860237121582
Hint,5,10240,2.123117446899414
Hint,5,10240,1.3840198516845703
Hint,5,10240,1.3241767883300781
Hint,5,10240,1.2814998626708984
Hint,5,10240,1.2433528900146484
Hint,5,10240,1.2235641479492188
Hint,5,10240,2.8505325317382812
Hint,5,10240,2.606630325317383
Hint,5,10240,3.2968521118164062
Hint,5,10240,2.6726722717285156
Hint,5,10240,2.5839805603027344
Hint,5,10240,2.7730464935302734
Hint,5,10240,2.7213096618652344
Hint,5,10240,2.6404857635498047
Hint,5,10240,2.791881561279297
Hint,5,10240,2.78472900390625
Hint,5,10240,2.8963088989257812
Hint,5,10240,2.770662307739258
Hint,5,10240,2.8166770935058594
Hint,5,10240,2.859354019165039
Hint,5,10240,2.7976036071777344
Hint,5,10240,2.7642250061035156
Hint,5,10240,2.8257369995117188
Hint,5,10240,2.8374195098876953
Hint,5,10240,2.7687549591064453
Hint,5,10240,2.866506576538086
Hint,5,10240,2.828836441040039
Hint,5,10240,2.811908721923828
Hint,5,10240,2.546548843383789
Hint,5,10240,2.8874874114990234
Hint,5,10240,2.7828216552734375
Hint,5,10240,2.7892589569091797
Hint,5,10240,2.7604103088378906
Hint,5,10240,2.4127960205078125
Hint,5,10240,2.924680709838867
Hint,5,10240,2.794027328491211
Hint,5,10240,2.914905548095703
Hint,5,10240,6.384134292602539
Hint,5,10240,2.787351608276367
Hint,5,10240,3.4554004669189453
Hint,5,10240,3.4589767456054688
Hint,5,10240,3.179311752319336
Hint,5,10240,3.4301280975341797
Hint,5,10240,2.7306079864501953
Hint,5,10240,3.0977725982666016
Hint,5,10240,2.7480125427246094
Hint,5,10240,2.706289291381836
Hint,5,10240,2.6092529296875
Hint,5,10240,2.6540756225585938
Hint,5,10240,2.4912357330322266
Hint,5,10240,2.8543472290039062
Hint,5,10240,2.7992725372314453
Hint,5,10240,2.345561981201172
Hint,5,10240,2.7828216552734375
Hint,5,10240,2.6388168334960938
Hint,5,10240,2.5129318237304688
Hint,5,10240,2.508401870727539
Hint,5,10240,2.7091503143310547
Hint,5,10240,2.3872852325439453
Hint,5,10240,2.4459362030029297
Hint,5,10240,2.595663070678711
Hint,5,10240,2.5031566619873047
Hint,5,10240,2.6051998138427734
Hint,5,10240,2.3925304412841797
Hint,5,10240,2.496957778930664
Hint,5,10240,2.5382041931152344
Hint,5,10240,2.5658607482910156
Hint,5,10240,2.5222301483154297
Hint,5,10240,2.549409866333008
Hint,5,10240,2.5877952575683594
Hint,5,10240,2.881765365600586
Hint,5,10240,2.6073455810546875
Hint,5,10240,2.6166439056396484
Hint,5,10240,5.853891372680664
Hint,5,10240,3.019571304321289
Hint,5,10240,3.600597381591797
Hint,5,10240,3.583669662475586
Hint,5,10240,3.124713897705078
Hint,5,10240,2.634763717651367
Hint,5,10240,2.753019332885742
Hint,5,10240,2.621889114379883
Hint,5,10240,2.6826858520507812
Hint,5,10240,2.479076385498047
Hint,5,10240,2.551555633544922
Hint,5,10240,2.4983882904052734
Hint,5,10240,2.550840377807617
Hint,5,10240,2.5703907012939453
Hint,5,10240,2.5072097778320312
Hint,5,10240,2.5916099548339844
Hint,5,10240,2.6967525482177734
Hint,5,10240,2.58636474609375
Hint,5,10240,2.6090145111083984
Hint,5,10240,2.5811195373535156
Hint,5,10240,2.608776092529297
Hint,5,10240,2.424955368041992
Hint,5,10240,2.544879913330078
Hint,5,10240,2.4733543395996094
Hint,5,10240,2.615690231323242
Hint,5,10240,2.5305747985839844
Hint,5,10240,2.597332000732422
Hint,5,10240,2.4671554565429688
Hint,5,10240,2.5920867919921875
Hint,5,10240,2.4454593658447266
Hint,5,10240,2.515554428100586
Hint,5,10240,2.5277137756347656
Hint,5,10240,2.569913864135742
Hint,5,10240,2.6025772094726562
Hint,5,10240,2.4919509887695312
Hint,5,10240,2.5196075439453125
Hint,5,10240,2.4652481079101562
Hint,5,10240,5.499362945556641
Hint,5,10240,2.6543140411376953
Hint,5,10240,2.6924610137939453
Hint,5,10240,3.2501220703125
Hint,5,10240,3.2036304473876953
Hint,5,10240,3.176450729370117
Hint,5,10240,2.9325485229492188
Hint,5,10240,2.7811527252197266
Hint,5,10240,2.854585647583008
Hint,5,10240,2.4650096893310547
Hint,5,10240,2.8769969940185547
Hint,5,10240,2.6009082794189453
Hint,5,10240,2.880573272705078
Hint,5,10240,2.9060840606689453
Hint,5,10240,2.532958984375
Hint,5,10240,2.5987625122070312
Hint,5,10240,2.515554428100586
Hint,5,10240,2.5398731231689453
Hint,5,10240,2.5548934936523438
Hint,5,10240,2.601146697998047
Hint,5,10240,2.538919448852539
Hint,5,10240,2.496004104614258
Hint,5,10240,2.536773681640625
Hint,5,10240,2.4924278259277344
Hint,5,10240,2.586841583251953
Hint,5,10240,2.564668655395508
Hint,5,10240,2.592325210571289
Hint,5,10240,2.492666244506836
Hint,5,10240,2.577543258666992
Hint,5,10240,2.6092529296875
Hint,5,10240,2.46429443359375
