Event_Type,Counter,Response_Time
Normal,1,35.08591651916504
Normal,2,30.83181381225586
Normal,3,28.246402740478516
Normal,4,31.981706619262695
Normal,5,34.8052978515625
Normal,6,38.10000419616699
Normal,7,35.28881072998047
Normal,8,35.089969635009766
Normal,9,34.86895561218262
Normal,10,34.44504737854004
Normal,11,34.79337692260742
Normal,12,34.96193885803223
Normal,13,34.93094444274902
Normal,14,34.56854820251465
Normal,15,36.449432373046875
Normal,16,34.346580505371094
Normal,17,34.48843955993652
Normal,18,34.459829330444336
Normal,19,37.746429443359375
Normal,20,38.88249397277832
Normal,21,40.45701026916504
Normal,22,36.925554275512695
Normal,23,33.602237701416016
Normal,24,34.64674949645996
Normal,25,33.684730529785156
Normal,26,34.92307662963867
Normal,27,34.577369689941406
Normal,28,34.796953201293945
Normal,29,34.64078903198242
Normal,30,34.87586975097656
Normal,31,34.76572036743164
Normal,32,34.48843955993652
Normal,33,36.406517028808594
Normal,34,34.33084487915039
Normal,35,34.999847412109375
Normal,36,34.6064567565918
Normal,37,36.277055740356445
Normal,38,34.499168395996094
Normal,39,34.533023834228516
Normal,40,34.742116928100586
Normal,41,34.36899185180664
Normal,42,34.65914726257324
Normal,43,36.333322525024414
Normal,44,35.118818283081055
Normal,45,34.44981575012207
Normal,46,34.856319427490234
Normal,47,34.34562683105469
Normal,48,36.65328025817871
Normal,49,34.34395790100098
Normal,50,34.497737884521484
Normal,51,34.76428985595703
Normal,52,34.44933891296387
Normal,53,34.62481498718262
Normal,54,36.38792037963867
Normal,55,42.76609420776367
Normal,56,34.425973892211914
Normal,57,35.34841537475586
Normal,58,34.49440002441406
Normal,59,34.70206260681152
Normal,60,34.308433532714844
Normal,61,34.51871871948242
Normal,62,34.915924072265625
Normal,63,34.83319282531738
Normal,64,34.575462341308594
Normal,65,34.75785255432129
Normal,66,35.405874252319336
Normal,67,34.4393253326416
Normal,68,34.71541404724121
Normal,69,34.7440242767334
Normal,70,34.87992286682129
Normal,71,34.34896469116211
Normal,72,34.688711166381836
Normal,73,34.969329833984375
Normal,74,34.616947174072266
Normal,75,34.365177154541016
Normal,76,34.371376037597656
Normal,77,35.05134582519531
Normal,78,34.305572509765625
Normal,79,34.78431701660156
Normal,80,34.85608100891113
Normal,81,34.92617607116699
Normal,82,34.11984443664551
Normal,83,34.88969802856445
Normal,84,35.46595573425293
Normal,85,34.812211990356445
Normal,86,34.59501266479492
Normal,87,34.75451469421387
Normal,88,34.30461883544922
Normal,89,34.421443939208984
Normal,90,34.56425666809082
Normal,91,34.766435623168945
Normal,92,34.85512733459473
Normal,93,34.25478935241699
Normal,94,34.83724594116211
Normal,95,34.621477127075195
Normal,96,36.466121673583984
Normal,97,35.29500961303711
Normal,98,35.31503677368164
Normal,99,34.44361686706543
Normal,100,34.52491760253906
Normal,101,34.455299377441406
Normal,102,35.15815734863281
Normal,103,34.619808197021484
Normal,104,34.40523147583008
Normal,105,36.61370277404785
Normal,106,34.45076942443848
