Event_Type,Counter,Response_Time
Normal,1,17.26245880126953
Normal,2,16.30091667175293
Normal,3,22.944927215576172
Normal,4,17.089366912841797
Normal,5,17.316818237304688
Normal,6,16.972780227661133
Normal,7,16.190052032470703
Normal,8,16.817569732666016
Hint,9,16.62445068359375
Hint,10,17.495155334472656
Normal,1,13.304471969604492
Normal,2,17.305850982666016
Normal,3,16.692399978637695
Normal,4,17.151832580566406
Normal,5,17.014741897583008
Normal,6,16.187667846679688
Normal,7,20.374059677124023
Normal,8,16.886234283447266
Normal,9,17.35711097717285
Normal,1,17.763376235961914
Normal,2,15.770912170410156
Normal,3,19.537687301635742
Normal,4,17.22240447998047
Normal,5,17.5478458404541
Normal,6,17.195940017700195
Normal,7,17.773866653442383
Normal,8,17.1201229095459
Normal,9,20.177364349365234
Normal,1,17.238140106201172
Normal,2,19.286394119262695
Normal,3,16.691207885742188
Normal,4,16.667842864990234
Normal,5,17.022132873535156
Normal,6,17.272233963012695
Normal,7,19.67144012451172
Normal,8,16.833066940307617
Normal,9,16.960620880126953
Normal,1,19.81973648071289
Normal,2,17.006397247314453
Normal,3,16.8607234954834
Normal,4,16.846656799316406
Normal,5,16.9832706451416
Normal,6,19.434690475463867
Normal,7,20.10631561279297
Normal,8,16.846418380737305
Normal,1,16.895055770874023
Normal,2,19.669055938720703
Normal,3,16.85810089111328
Normal,4,16.952037811279297
Normal,5,16.94464683532715
Normal,6,17.111778259277344
Normal,7,20.151853561401367
Normal,8,16.65973663330078
Normal,9,16.785383224487305
Normal,1,17.24863052368164
Normal,2,17.096757888793945
Normal,3,16.99662208557129
Normal,4,19.543170928955078
Normal,5,17.007827758789062
Normal,6,17.057418823242188
Normal,7,16.79253578186035
Normal,8,16.85047149658203
Normal,9,15.95449447631836
Normal,1,16.216516494750977
Normal,2,16.124725341796875
Normal,3,20.579814910888672
Normal,4,16.78919792175293
Normal,5,16.74652099609375
Normal,6,16.74342155456543
Normal,7,16.152381896972656
Normal,8,19.95849609375
Normal,9,17.04549789428711
Normal,1,16.173601150512695
Normal,2,20.08986473083496
Normal,3,16.60943031311035
Normal,4,17.00115203857422
Normal,5,16.805171966552734
Normal,6,17.461061477661133
Normal,7,19.391298294067383
Normal,8,17.357826232910156
Normal,9,16.82734489440918
Normal,1,19.266128540039062
Normal,2,19.556760787963867
Normal,3,17.10200309753418
Normal,4,16.91603660583496
Normal,5,16.913890838623047
Normal,6,16.982316970825195
Normal,7,20.05624771118164
Normal,8,17.567873001098633
Normal,9,16.916990280151367
Normal,1,17.629623413085938
Normal,2,16.307830810546875
Normal,3,20.2481746673584
Normal,4,16.95108413696289
Normal,5,17.80104637145996
Normal,6,17.10653305053711
Normal,7,17.43769645690918
Normal,8,20.154714584350586
Normal,9,16.699552536010742
Normal,1,15.224695205688477
Normal,2,20.265817642211914
Normal,3,17.668724060058594
Normal,4,16.385793685913086
Normal,5,17.074108123779297
Normal,6,17.04263687133789
