Event_Type,Keys_Migrated,Key_Size,Migration_Time
Hint,5,10240,3.453493118286133
Hint,5,10240,2.4139881134033203
Hint,5,10240,2.287626266479492
Hint,5,10240,2.2630691528320312
Hint,5,10240,2.041339874267578
Hint,5,10240,2.061128616333008
Hint,5,10240,1.4920234680175781
Hint,5,10240,1.4812946319580078
Hint,5,10240,1.4204978942871094
Hint,5,10240,1.5339851379394531
Hint,5,10240,1.6047954559326172
Hint,5,10240,1.802682876586914
Hint,5,10240,1.5149116516113281
Hint,5,10240,1.9729137420654297
Hint,5,10240,1.6558170318603516
Hint,5,10240,2.151966094970703
Hint,5,10240,1.8050670623779297
Hint,5,10240,1.8973350524902344
Hint,5,10240,1.8596649169921875
Hint,5,10240,1.7910003662109375
Hint,5,10240,1.9500255584716797
Hint,5,10240,1.8715858459472656
Hint,5,10240,1.8181800842285156
Hint,5,10240,1.7752647399902344
Hint,5,10240,1.7609596252441406
Hint,5,10240,1.7795562744140625
Hint,5,10240,1.783609390258789
Hint,5,10240,1.7592906951904297
Hint,5,10240,1.7743110656738281
Hint,5,10240,1.7936229705810547
Hint,5,10240,2.9439926147460938
Hint,5,10240,1.9216537475585938
Hint,5,10240,1.8239021301269531
Hint,5,10240,1.8994808197021484
Hint,5,10240,2.0127296447753906
Hint,5,10240,1.9021034240722656
Hint,5,10240,2.1250247955322266
Hint,5,10240,1.9614696502685547
Hint,5,10240,3.366708755493164
Hint,5,10240,1.7399787902832031
Hint,5,10240,1.8973350524902344
Hint,5,10240,1.848459243774414
Hint,5,10240,1.8069744110107422
Hint,5,10240,1.8227100372314453
Hint,5,10240,1.9910335540771484
Hint,5,10240,1.8343925476074219
Hint,5,10240,1.9230842590332031
Hint,5,10240,1.7974376678466797
Hint,5,10240,1.977682113647461
Hint,5,10240,1.7862319946289062
Hint,5,10240,1.9121170043945312
Hint,5,10240,2.0983219146728516
Hint,5,10240,1.9817352294921875
Hint,5,10240,1.7523765563964844
Hint,5,10240,2.1026134490966797
Hint,5,10240,2.173900604248047
Hint,5,10240,1.958608627319336
Hint,5,10240,1.760721206665039
Hint,5,10240,1.931905746459961
Hint,5,10240,1.86920166015625
Hint,5,10240,1.8849372863769531
Hint,5,10240,1.8723011016845703
Hint,5,10240,1.9390583038330078
Hint,5,10240,1.8761157989501953
Hint,5,10240,1.6274452209472656
Hint,5,10240,1.9733905792236328
Hint,5,10240,1.6863346099853516
Hint,5,10240,1.6436576843261719
Hint,5,10240,1.4905929565429688
Hint,5,10240,1.6870498657226562
Hint,5,10240,1.6558170318603516
Hint,5,10240,1.7664432525634766
Hint,5,10240,1.6982555389404297
Hint,5,10240,1.7859935760498047
Hint,5,10240,1.6474723815917969
Hint,5,10240,1.9800662994384766
Hint,5,10240,1.882791519165039
Hint,5,10240,2.197742462158203
Hint,5,10240,1.9304752349853516
Hint,5,10240,2.1567344665527344
Hint,5,10240,2.016782760620117
Hint,5,10240,2.2492408752441406
Hint,5,10240,1.4295578002929688
Hint,5,10240,1.5172958374023438
Hint,5,10240,1.4438629150390625
Hint,5,10240,1.6722679138183594
Hint,5,10240,1.5270709991455078
Hint,5,10240,1.4553070068359375
Hint,5,10240,1.527547836303711
Hint,5,10240,1.8520355224609375
Hint,5,10240,1.6858577728271484
Hint,5,10240,1.7058849334716797
Hint,5,10240,3.335714340209961
Hint,5,10240,1.8150806427001953
Hint,5,10240,1.977682113647461
Hint,5,10240,2.1948814392089844
Hint,5,10240,2.1834373474121094
Hint,5,10240,2.2819042205810547
Hint,5,10240,2.1550655364990234
Hint,5,10240,2.1102428436279297
Hint,5,10240,2.2630691528320312
Hint,5,10240,1.9812583923339844
Hint,5,10240,2.039194107055664
Hint,5,10240,2.048015594482422
Hint,5,10240,1.786947250366211
Hint,5,10240,1.6524791717529297
Hint,5,10240,1.638174057006836
Hint,5,10240,1.8668174743652344
Hint,5,10240,1.9309520721435547
Hint,5,10240,1.96075439453125
Hint,5,10240,1.8970966339111328
Hint,5,10240,1.8873214721679688
Hint,5,10240,1.9140243530273438
Hint,5,10240,1.9059181213378906
Hint,5,10240,1.764535903930664
Hint,5,10240,1.766204833984375
Hint,5,10240,1.752614974975586
Hint,5,10240,1.9004344940185547
Hint,5,10240,1.8870830535888672
Hint,5,10240,2.056121826171875
Hint,5,10240,1.8291473388671875
Hint,5,10240,1.9698143005371094
Hint,5,10240,2.0284652709960938
Hint,5,10240,2.0172595977783203
Hint,5,10240,1.9371509552001953
Hint,5,10240,1.8510818481445312
Hint,5,10240,2.177000045776367
Hint,5,10240,2.2618770599365234
Hint,5,10240,2.0194053649902344
Hint,5,10240,2.0096302032470703
Hint,5,10240,2.2819042205810547
